0.570743405,2.40E-03,Ring1
0.338129496,0.306954437,Ring2
0.314148681,0.628297362,Ring2
0.966426859,0.561151079,Ring1
2.40E-02,0.585131895,Ring1
0.772182254,0.880095923,Ring1
0.932853717,0.724220624,Ring1
0.335731415,0.707434053,Ring2
0.26618705,0.587529976,Ring2
0.256594724,0.647482014,Ring2
0.340527578,0.666666667,Ring2
0.304556355,0.911270983,Ring1
0.232613909,0.589928058,Ring2
0.589928058,0.443645084,Ring3
8.87E-02,0.275779377,Ring1
0.60911271,0.541966427,Ring3
0.851318945,0.141486811,Ring1
0.107913669,0.239808154,Ring1
0.273381295,0.48441247,Ring2
0.503597122,0.71942446,Ring2
0.563549161,3.60E-02,Ring1
0.541966427,0.971223022,Ring1
0.24940048,0.522781775,Ring2
0.599520384,0.510791367,Ring3
9.59E-03,0.479616307,Ring1
0.973621103,0.48441247,Ring1
0.3117506,0.357314149,Ring2
0.788968825,0.90647482,Ring1
0.302158273,8.15E-02,Ring1
0.805755396,0.877697842,Ring1
0.769784173,0.908872902,Ring1
0.697841727,0.616306954,Ring2
0.947242206,0.661870504,Ring1
0.971223022,0.657074341,Ring1
0.594724221,0.285371703,Ring2
0.431654676,0.405275779,Ring3
0.741007194,0.930455636,Ring1
0.645083933,5.76E-02,Ring1
0.729016787,0.501199041,Ring2
0.918465228,0.242206235,Ring1
0.434052758,0.220623501,Ring2
0.501199041,0.376498801,Ring3
0.410071942,0.525179856,Ring3
0.707434053,0.623501199,Ring2
0.666666667,0.70263789,Ring2
0.443645084,0.261390887,Ring2
3.36E-02,0.589928058,Ring1
0.575539568,0.573141487,Ring3
0.366906475,0.695443645,Ring2
0.741007194,0.426858513,Ring2
0.232613909,0.520383693,Ring2
0.436450839,4.32E-02,Ring1
0.558752998,0.573141487,Ring3
0.448441247,0.223021583,Ring2
0.247002398,0.551558753,Ring2
0.414868106,2.40E-03,Ring1
0.976019185,0.429256595,Ring1
0.407673861,0.570743405,Ring3
0.302158273,0.659472422,Ring2
0.206235012,0.877697842,Ring1
0.54676259,0.395683453,Ring3
0.580335731,0.721822542,Ring2
0.496402878,0.959232614,Ring1
0.633093525,0.270983213,Ring2
0.741007194,6.47E-02,Ring1
0.561151079,2.40E-02,Ring1
0.405275779,0.541966427,Ring3
0.402877698,0.525179856,Ring3
1,0.498800959,Ring1
0.832134293,0.141486811,Ring1
0.649880096,0.261390887,Ring2
0.467625899,4.08E-02,Ring1
0.400479616,0.54676259,Ring3
0.978417266,0.573141487,Ring1
0.215827338,0.880095923,Ring1
0.170263789,0.82733813,Ring1
0.51558753,0.952038369,Ring1
0.534772182,0.717026379,Ring2
0.51558753,0.961630695,Ring1
0.916067146,0.244604317,Ring1
0.78177458,0.901678657,Ring1
0.597122302,0.71942446,Ring2
0.194244604,9.83E-02,Ring1
0.388489209,0.525179856,Ring3
0.8441247,0.139088729,Ring1
0.412470024,3.12E-02,Ring1
0.160671463,0.858513189,Ring1
0.618705036,0.501199041,Ring3
0.393285372,0.505995204,Ring3
0.414868106,0.414868106,Ring3
0.726618705,0.458033573,Ring2
0.784172662,0.450839329,Ring2
0.685851319,0.688249401,Ring2
0.776978417,0.122302158,Ring1
0.592326139,0.448441247,Ring3
0.661870504,0.932853717,Ring1
0.894484413,0.261390887,Ring1
0.383693046,0.285371703,Ring2
0.688249401,0.923261391,Ring1
0.853717026,0.18705036,Ring1
0.474820144,0.393285372,Ring3
0.597122302,0.275779377,Ring2
0.34292566,0.73381295,Ring2
0.880095923,0.227817746,Ring1
0.270983213,0.45323741,Ring2
0.916067146,0.278177458,Ring1
0.258992806,0.467625899,Ring2
0.354916067,0.695443645,Ring2
1.68E-02,0.517985612,Ring1
0.410071942,0.273381295,Ring2
0.78177458,0.537170264,Ring2
0.340527578,0.290167866,Ring2
0.745803357,0.407673861,Ring2
0.87529976,0.182254197,Ring1
0.410071942,0.541966427,Ring3
6.24E-02,0.652278178,Ring1
0.731414868,0.652278178,Ring2
0.321342926,0.304556355,Ring2
0.395683453,0.282973621,Ring2
0.769784173,0.503597122,Ring2
0.561151079,0.573141487,Ring3
0.652278178,5.52E-02,Ring1
0.96882494,0.676258993,Ring1
0.450839329,2.40E-02,Ring1
5.76E-02,0.258992806,Ring1
0.247002398,0.112709832,Ring1
0.242206235,0.880095923,Ring1
0.417266187,0.570743405,Ring3
0.774580336,0.12470024,Ring1
0.419664269,0.424460432,Ring3
0.805755396,0.12470024,Ring1
0.690647482,0.330935252,Ring2
0.717026379,6.00E-02,Ring1
0.940047962,0.362110312,Ring1
0.39088729,0.513189448,Ring3
0.477218225,7.19E-03,Ring1
0.462829736,0.402877698,Ring3
0.57793765,0.752997602,Ring2
0.467625899,0.714628297,Ring2
0.383693046,0.287769784,Ring2
0.621103118,0.29736211,Ring2
0.470023981,0.268585132,Ring2
0.527577938,0.985611511,Ring1
0.976019185,0.335731415,Ring1
0.731414868,0.347721823,Ring2
9.59E-02,0.213429257,Ring1
0.613908873,0.465227818,Ring3
0.973621103,0.378896883,Ring1
7.19E-03,0.525179856,Ring1
0.688249401,0.299760192,Ring2
0.976019185,0.364508393,Ring1
0.369304556,4.56E-02,Ring1
0.486810552,0.28057554,Ring2
0.436450839,0.769784173,Ring2
0.585131895,0.26618705,Ring2
0.947242206,0.70263789,Ring1
0.575539568,0.587529976,Ring3
0.270983213,9.83E-02,Ring1
0.729016787,0.450839329,Ring2
0.599520384,0.510791367,Ring3
0.726618705,9.83E-02,Ring1
0.587529976,0.568345324,Ring3
0.527577938,0.594724221,Ring3
0.287769784,0.537170264,Ring2
0.544364508,3.12E-02,Ring1
0.729016787,0.64028777,Ring2
0.42206235,0.251798561,Ring2
0.419664269,0.230215827,Ring2
0.60911271,0.287769784,Ring2
0.774580336,0.894484413,Ring1
0.589928058,0.721822542,Ring2
0.539568345,0.992805755,Ring1
0.143884892,0.196642686,Ring1
0.558752998,4.80E-03,Ring1
0.676258993,0.709832134,Ring2
0.282973621,0.412470024,Ring2
0.769784173,0.465227818,Ring2
0.625899281,0.254196643,Ring2
0.678657074,0.292565947,Ring2
0.414868106,2.64E-02,Ring1
0.496402878,0.966426859,Ring1
0.386091127,0.290167866,Ring2
6.95E-02,0.649880096,Ring1
0.752997602,0.470023981,Ring2
0.333333333,0.354916067,Ring2
0.242206235,0.501199041,Ring2
0.429256595,0.410071942,Ring3
0.333333333,0.29736211,Ring2
0.304556355,3.84E-02,Ring1
0.508393285,0.712230216,Ring2
0.568345324,7.19E-03,Ring1
0.8441247,0.800959233,Ring1
0.96882494,0.541966427,Ring1
0.270983213,5.04E-02,Ring1
0.980815348,0.482014389,Ring1
4.56E-02,0.592326139,Ring1
0.580335731,0.563549161,Ring3
0.851318945,0.800959233,Ring1
0.470023981,0.776978417,Ring2
0.153477218,0.788968825,Ring1
0.278177458,0.446043166,Ring2
0.721822542,0.330935252,Ring2
1.20E-02,0.60911271,Ring1
0.916067146,0.717026379,Ring1
0.419664269,0.441247002,Ring3
3.60E-02,0.388489209,Ring1
0.410071942,7.19E-03,Ring1
0.606714628,0.517985612,Ring3
0.470023981,4.80E-03,Ring1
0.774580336,0.575539568,Ring2
0.70263789,0.601918465,Ring2
0.537170264,0.714628297,Ring2
0.347721823,5.04E-02,Ring1
0.539568345,0.721822542,Ring2
0.398081535,0.501199041,Ring3
0.386091127,0.517985612,Ring3
0.60911271,0.23501199,Ring2
0.657074341,2.16E-02,Ring1
2.88E-02,0.618705036,Ring1
0.616306954,0.752997602,Ring2
0.23501199,0.405275779,Ring2
0.189448441,0.163069544,Ring1
0.258992806,8.15E-02,Ring1
0.139088729,0.213429257,Ring1
2.88E-02,0.654676259,Ring1
0.472422062,0.263788969,Ring2
0.282973621,0.443645084,Ring2
0.153477218,0.158273381,Ring1
0.834532374,0.122302158,Ring1
0.573141487,0.287769784,Ring2
0.398081535,0.494004796,Ring3
0.54676259,0.256594724,Ring2
0.748201439,0.489208633,Ring2
0.247002398,0.928057554,Ring1
0.333333333,3.36E-02,Ring1
0.285371703,0.570743405,Ring2
0.465227818,0.592326139,Ring3
0.434052758,0.717026379,Ring2
0.51558753,0.594724221,Ring3
0.127098321,0.772182254,Ring1
0.635491607,0.29736211,Ring2
0.589928058,0.431654676,Ring3
0.434052758,0.952038369,Ring1
0.961630695,0.374100719,Ring1
0.402877698,0.477218225,Ring3
0.330935252,0.642685851,Ring2
0.587529976,0.42206235,Ring3
0.647482014,0.676258993,Ring2
0.685851319,0.347721823,Ring2
0.697841727,0.666666667,Ring2
9.35E-02,0.270983213,Ring1
0.51558753,0.378896883,Ring3
0.237410072,8.87E-02,Ring1
0.721822542,0.345323741,Ring2
4.56E-02,0.70263789,Ring1
0.601918465,0.489208633,Ring3
0.431654676,0.292565947,Ring2
7.43E-02,0.326139089,Ring1
0.417266187,0.565947242,Ring3
0.822541966,0.131894484,Ring1
4.80E-02,0.628297362,Ring1
0.589928058,0.285371703,Ring2
0.575539568,0.726618705,Ring2
0.400479616,0.51558753,Ring3
0.522781775,0.254196643,Ring2
0.273381295,0.486810552,Ring2
0.505995204,0.952038369,Ring1
0.616306954,1.44E-02,Ring1
0.745803357,0.414868106,Ring2
0.884892086,0.820143885,Ring1
0.685851319,0.347721823,Ring2
0.23501199,0.889688249,Ring1
0.39088729,0.491606715,Ring3
0.179856115,0.851318945,Ring1
0.29736211,0.940047962,Ring1
0.251798561,0.904076739,Ring1
0.669064748,0.304556355,Ring2
0.685851319,0.676258993,Ring2
0.309352518,0.930455636,Ring1
0.438848921,0.400479616,Ring3
0.513189448,0.606714628,Ring3
0.503597122,0.729016787,Ring2
0.683453237,5.04E-02,Ring1
0.151079137,0.798561151,Ring1
0.676258993,0.628297362,Ring2
0.980815348,0.414868106,Ring1
0.580335731,0.568345324,Ring3
0.239808154,8.15E-02,Ring1
0.597122302,4.32E-02,Ring1
0.575539568,0.563549161,Ring3
0.225419664,0.872901679,Ring1
0.374100719,3.84E-02,Ring1
0.779376499,0.880095923,Ring1
0.592326139,0.561151079,Ring3
0.402877698,0.520383693,Ring3
0.395683453,0.508393285,Ring3
0.604316547,0.443645084,Ring3
0.78177458,0.100719425,Ring1
0.611510791,4.32E-02,Ring1
0.503597122,3.84E-02,Ring1
0.26618705,7.43E-02,Ring1
0.623501199,0.244604317,Ring2
0.131894484,0.182254197,Ring1
0.752997602,0.537170264,Ring2
0.537170264,0.383693046,Ring3
0.877697842,0.776978417,Ring1
0.666666667,0.693045564,Ring2
0.378896883,0.287769784,Ring2
0.436450839,0.42206235,Ring3
0.589928058,0.96882494,Ring1
0.112709832,0.18705036,Ring1
0.429256595,0.714628297,Ring2
0.690647482,6.47E-02,Ring1
0.923261391,0.697841727,Ring1
0.424460432,3.84E-02,Ring1
0.553956835,0.39088729,Ring3
0.978417266,0.623501199,Ring1
0.522781775,0.599520384,Ring3
0.345323741,5.28E-02,Ring1
0.784172662,0.474820144,Ring2
0.995203837,0.467625899,Ring1
0.664268585,0.712230216,Ring2
0.916067146,0.273381295,Ring1
0.513189448,1,Ring1
0.501199041,0.213429257,Ring2
0.29736211,0.913669065,Ring1
0.721822542,0.633093525,Ring2
0.913669065,0.230215827,Ring1
0.575539568,4.80E-03,Ring1
0.211031175,0.129496403,Ring1
0.525179856,0.261390887,Ring2
0.273381295,9.83E-02,Ring1
0.604316547,0.443645084,Ring3
0.398081535,0.438848921,Ring3
0.405275779,0.709832134,Ring2
0.707434053,4.32E-02,Ring1
0.494004796,0.400479616,Ring3
0.748201439,0.896882494,Ring1
0.299760192,0.93764988,Ring1
0.405275779,0.505995204,Ring3
0.407673861,0.568345324,Ring3
4.32E-02,0.460431655,Ring1
6.00E-02,0.381294964,Ring1
0.230215827,0.491606715,Ring2
0.263788969,0.498800959,Ring2
4.32E-02,0.501199041,Ring1
0.810551559,0.87529976,Ring1
0.534772182,0.398081535,Ring3
0.472422062,0.966426859,Ring1
0.973621103,0.429256595,Ring1
4.32E-02,0.585131895,Ring1
0.412470024,0.700239808,Ring2
0.762589928,0.892086331,Ring1
0.206235012,0.865707434,Ring1
0.122302158,0.78177458,Ring1
4.56E-02,0.29736211,Ring1
0.705035971,7.19E-02,Ring1
0.745803357,0.587529976,Ring2
0.60911271,0.498800959,Ring3
0.884892086,0.803357314,Ring1
0.347721823,0.940047962,Ring1
0.316546763,0.690647482,Ring2
0.580335731,0.976019185,Ring1
0.395683453,3.12E-02,Ring1
0.628297362,0.318944844,Ring2
0.39088729,0.520383693,Ring3
0.752997602,0.498800959,Ring2
0.318944844,0.352517986,Ring2
0.594724221,0.985611511,Ring1
0.685851319,0.935251799,Ring1
0.90647482,0.208633094,Ring1
0.165467626,0.868105516,Ring1
0.693045564,0.932853717,Ring1
0.429256595,0.565947242,Ring3
9.11E-02,0.752997602,Ring1
0.436450839,0.268585132,Ring2
0.213429257,0.872901679,Ring1
0.29736211,0.354916067,Ring2
0.767386091,0.110311751,Ring1
0.573141487,0.585131895,Ring3
0.374100719,0.3117506,Ring2
0.191846523,0.143884892,Ring1
3.60E-02,0.364508393,Ring1
0.112709832,0.76498801,Ring1
0.410071942,0.527577938,Ring3
0.366906475,0.973621103,Ring1
0.978417266,0.539568345,Ring1
0.760191847,7.43E-02,Ring1
0.978417266,0.597122302,Ring1
0.304556355,0.398081535,Ring2
0.39088729,0.539568345,Ring3
0.956834532,0.587529976,Ring1
0.575539568,0.232613909,Ring2
0.467625899,0.997601919,Ring1
0.122302158,0.774580336,Ring1
6.71E-02,0.338129496,Ring1
0.743405276,0.412470024,Ring2
0.398081535,0.527577938,Ring3
0.105515588,0.18705036,Ring1
0.405275779,0.952038369,Ring1
0.26618705,5.52E-02,Ring1
0.522781775,0.594724221,Ring3
0.465227818,0.21822542,Ring2
0.462829736,0.592326139,Ring3
0.479616307,0.78177458,Ring2
3.12E-02,0.673860911,Ring1
0.532374101,0.398081535,Ring3
0.261390887,0.894484413,Ring1
0.652278178,0.67146283,Ring2
0.501199041,0.213429257,Ring2
0.697841727,0.676258993,Ring2
0.534772182,4.80E-03,Ring1
0.700239808,0.935251799,Ring1
0.60911271,4.56E-02,Ring1
0.616306954,0.48441247,Ring3
0.239808154,0.472422062,Ring2
0.860911271,0.81294964,Ring1
0.817745803,0.163069544,Ring1
0.474820144,0.741007194,Ring2
0.51558753,0.597122302,Ring3
0.100719425,0.769784173,Ring1
0.211031175,0.880095923,Ring1
0.434052758,0.414868106,Ring3
9.83E-02,0.75059952,Ring1
9.59E-03,0.482014389,Ring1
0.163069544,0.817745803,Ring1
0.944844125,0.693045564,Ring1
0.721822542,0.347721823,Ring2
0.278177458,9.35E-02,Ring1
0.920863309,0.273381295,Ring1
0.966426859,0.618705036,Ring1
0.551558753,0.976019185,Ring1
1.92E-02,0.474820144,Ring1
0.470023981,0.992805755,Ring1
0.611510791,0.947242206,Ring1
0.784172662,8.15E-02,Ring1
0.678657074,6.71E-02,Ring1
0.462829736,0.721822542,Ring2
0.872901679,0.189448441,Ring1
0.115107914,0.237410072,Ring1
0.623501199,0.683453237,Ring2
0.791366907,0.105515588,Ring1
0.681055156,0.285371703,Ring2
0.717026379,0.539568345,Ring2
0.613908873,0.48441247,Ring3
0.39088729,0.242206235,Ring2
0.952038369,0.575539568,Ring1
0.12470024,0.170263789,Ring1
0.309352518,0.942446043,Ring1
0.978417266,0.565947242,Ring1
4.32E-02,0.443645084,Ring1
0.628297362,3.84E-02,Ring1
0.654676259,0.323741007,Ring2
0.405275779,0.443645084,Ring3
0.134292566,0.215827338,Ring1
0.872901679,0.805755396,Ring1
0.434052758,0.745803357,Ring2
0.726618705,0.642685851,Ring2
0.71942446,0.932853717,Ring1
0.784172662,0.517985612,Ring2
0.388489209,0.73381295,Ring2
0.26618705,0.592326139,Ring2
0.81294964,0.836930456,Ring1
0.803357314,0.856115108,Ring1
0.549160672,0.398081535,Ring3
0.899280576,0.745803357,Ring1
0.32853717,0.642685851,Ring2
0.395683453,1.44E-02,Ring1
2.64E-02,0.400479616,Ring1
3.84E-02,0.537170264,Ring1
3.12E-02,0.573141487,Ring1
0.525179856,0.741007194,Ring2
0.503597122,2.40E-03,Ring1
0.776978417,0.908872902,Ring1
0.985611511,0.510791367,Ring1
0.959232614,0.290167866,Ring1
0.784172662,0.455635492,Ring2
0.534772182,0.402877698,Ring3
0.318944844,0.944844125,Ring1
0.54676259,0.995203837,Ring1
0.585131895,0.419664269,Ring3
0.42206235,0.585131895,Ring3
0.434052758,0.705035971,Ring2
0.251798561,0.477218225,Ring2
0.275779377,0.633093525,Ring2
0.980815348,0.585131895,Ring1
0.860911271,0.18705036,Ring1
0.247002398,0.366906475,Ring2
0.954436451,0.604316547,Ring1
0.935251799,0.752997602,Ring1
0.752997602,0.616306954,Ring2
0.510791367,0.232613909,Ring2
0.345323741,0.316546763,Ring2
0.304556355,7.91E-02,Ring1
0.141486811,0.177458034,Ring1
0.285371703,0.587529976,Ring2
0.436450839,3.84E-02,Ring1
0.129496403,0.184652278,Ring1
0.273381295,0.553956835,Ring2
0.942446043,0.354916067,Ring1
0.35971223,0.256594724,Ring2
0.486810552,0.976019185,Ring1
0.973621103,0.558752998,Ring1
0.71942446,0.467625899,Ring2
0.549160672,0.949640288,Ring1
0.388489209,0.304556355,Ring2
0.791366907,0.892086331,Ring1
0.992805755,0.597122302,Ring1
0.544364508,0.402877698,Ring3
2.64E-02,0.371702638,Ring1
0.714628297,5.04E-02,Ring1
0.669064748,0.935251799,Ring1
0.67146283,0.959232614,Ring1
0.824940048,0.139088729,Ring1
0.333333333,0.920863309,Ring1
0.556354916,0.270983213,Ring2
0.762589928,0.529976019,Ring2
9.59E-02,0.760191847,Ring1
0.652278178,0.28057554,Ring2
0.568345324,0,Ring1
0.323741007,0.940047962,Ring1
0.455635492,0.263788969,Ring2
0.544364508,3.60E-02,Ring1
0.594724221,0.529976019,Ring3
0.551558753,0.285371703,Ring2
0.470023981,0.386091127,Ring3
0.434052758,0.395683453,Ring3
0.347721823,5.76E-02,Ring1
0.376498801,0.724220624,Ring2
0.553956835,0.964028777,Ring1
0.239808154,0.510791367,Ring2
0.486810552,1.44E-02,Ring1
0.410071942,0.23501199,Ring2
0.443645084,0.275779377,Ring2
0.961630695,0.35971223,Ring1
0.323741007,0.323741007,Ring2
0.436450839,4.32E-02,Ring1
0.54676259,0.597122302,Ring3
0.601918465,0.541966427,Ring3
0.676258993,0.956834532,Ring1
2.64E-02,0.606714628,Ring1
0.772182254,0.117505995,Ring1
7.19E-03,0.575539568,Ring1
6.47E-02,0.292565947,Ring1
0.856115108,0.206235012,Ring1
1.92E-02,0.635491607,Ring1
0.254196643,0.414868106,Ring2
7.91E-02,0.278177458,Ring1
0.414868106,3.12E-02,Ring1
0.441247002,0.585131895,Ring3
0.28057554,0.932853717,Ring1
0.383693046,0.966426859,Ring1
0.510791367,0.748201439,Ring2
4.08E-02,0.529976019,Ring1
0.976019185,0.458033573,Ring1
0.585131895,0.294964029,Ring2
0.57793765,0.414868106,Ring3
4.08E-02,0.299760192,Ring1
0.669064748,0.321342926,Ring2
0.630695444,0.978417266,Ring1
0.388489209,0.26618705,Ring2
1.44E-02,0.501199041,Ring1
0.287769784,0.374100719,Ring2
0.117505995,0.769784173,Ring1
0.573141487,0.42206235,Ring3
8.39E-02,0.275779377,Ring1
0.973621103,0.467625899,Ring1
0.630695444,0.302158273,Ring2
0.304556355,0.316546763,Ring2
0.96882494,0.352517986,Ring1
0.575539568,0.407673861,Ring3
0.563549161,0.594724221,Ring3
7.43E-02,0.71942446,Ring1
0.285371703,0.3117506,Ring2
4.08E-02,0.553956835,Ring1
0.558752998,0.410071942,Ring3
0.541966427,0.964028777,Ring1
0.306954437,0.350119904,Ring2
0.944844125,0.700239808,Ring1
0.525179856,0.592326139,Ring3
0.633093525,0.263788969,Ring2
0.261390887,0.100719425,Ring1
0.669064748,0.292565947,Ring2
0.573141487,0.757793765,Ring2
0.402877698,0.494004796,Ring3
0.39088729,2.64E-02,Ring1
0.678657074,0.661870504,Ring2
0.28057554,0.645083933,Ring2
